,Time,Depth,Distance,Root Mean Square,Azimuthal Gap,Magnitude,Waveform
29946,1382962987710,2.57,0.01441,0.0481,294.09,-0.8,ml
29947,1382961378970,2.645,0.03694,0.1,100.0,0.56,ml
29948,1382960950628,11.4,0.005405,0.08,307.0,0.48,ml
29949,1382960787470,12.865,0.03333,0.07,65.0,0.82,ml
29950,1382959952190,4.077,0.09678,0.07,108.0,0.43,md
29951,1382959413590,9.485,0.02162,0.12,114.0,2.46,ml
29952,1382958793300,-0.166,0.096,0.1397,70.09,-0.1,ml
29953,1382958353160,11.862,0.2004,0.01,277.0,0.57,md
29954,1382956489041,6.3,0.06959,0.0909,175.94,0.5,ml
29955,1382955816390,2.262,0.01712,0.1229,69.06,0.9,ml
29956,1382955745989,6.2,0.038,0.06,132.0,-0.5,ml
29957,1382955666854,5.9,0.07928,0.0504,143.9,0.24,ml
29958,1382955059180,9.926,0.01081,0.0823,218.39,1.38,md
29959,1382954652835,9.7,0.01261,0.1238,134.42,0.77,md
29960,1382954368352,0.0,0.01261,0.0679,172.12,0.51,ml
29961,1382954230836,8.1,0.5266,0.04,155.0,0.7,ml
29962,1382953445625,12.2,0.01351,0.1215,49.68,-0.1,ml
29963,1382952877530,13.4,0.02905,0.15,42.0,0.21,md
29964,1382952692350,10.3,0.02432,0.13,136.0,0.77,md
29965,1382952170430,8.998,0.1117,0.05,105.0,1.14,ml
29966,1382951213580,1.304,0.06757,0.04,209.0,0.06,ml
29967,1382950946700,9.248,0.01261,0.04,259.0,0.65,md
29968,1382950868640,1.216,0.085,0.09,244.0,-0.12,ml
29969,1382949731860,3.6,0.005405,0.04,281.0,0.36,md
29970,1382948855920,12.189,0.03088,0.1234,136.12,0.7,ml
29971,1382948591790,3.864,0.01261,0.09,267.0,-0.2,ml
29972,1382947809771,3.9,0.02342,0.09,115.0,0.33,md
29973,1382947156920,9.474,0.009009,0.03,253.0,1.23,ml
29974,1382946701990,8.245,0.01441,0.0797,161.82,0.89,md
29975,1382945761830,-0.191,0.163,0.02,149.0,1.0,ml
29976,1382945553795,5.8,0.01532,0.04,79.0,0.21,ml
29977,1382945422780,4.589,0.009009,0.05,48.0,1.19,ml
29978,1382945250660,0.513,0.01261,0.07,65.0,1.16,md
29979,1382945193400,1.588,0.01892,0.24,218.0,1.49,ml
29980,1382944476100,1.064,0.01351,0.07,90.0,0.11,md
29981,1382944132370,21.146,0.006306,0.17,138.0,0.57,md
29982,1382944091610,0.482,0.00991,0.03,216.0,1.67,md
29983,1382943705200,3.633,0.008108,0.12,89.0,1.85,md
29984,1382943554740,1.75,0.01712,0.03,229.0,0.47,md
29985,1382942946190,10.918,0.00991,0.04,117.0,0.86,ml
29986,1382942430580,8.21,0.01441,0.0577,176.31,0.6,ml
29987,1382940409390,1.269,0.01532,0.07,61.0,1.54,ml
29988,1382940207431,6.2,0.01261,0.21,88.0,0.55,md
29989,1382939918800,1.46,0.01081,0.06,128.0,0.57,md
29990,1382939069230,6.643,0.00991,0.11,161.0,0.3,md
29991,1382938827620,1.102,0.07297,0.11,70.0,-0.5,ml
29992,1382938767640,4.16,0.0009009,0.02,241.0,-0.07,md
29993,1382938448890,9.161,0.04865,0.085,233.31,-0.4,ml
29994,1382938129230,4.175,0.2944,0.03,58.0,1.02,md
29995,1382937946616,14.7,0.05763,0.12,71.0,0.5,md
29996,1382937944160,2.144,0.00991,0.03,112.0,1.22,md
29997,1382937715390,1.178,0.02487,0.05,217.0,-0.2,ml
29998,1382937696430,-0.657,0.01415,0.04,99.0,0.71,md
29999,1382937633200,2.42,0.05586,0.01,225.0,0.81,md
30000,1382937129900,-0.542,0.02523,0.04,163.0,0.56,md
30001,1382936959470,0.291,0.1414,0.1,83.0,1.03,ml
30002,1382936817380,2.124,0.003046,0.07,101.0,0.81,md
30003,1382936799040,1.424,0.01171,0.07,71.0,0.98,md
30004,1382936720040,1.633,0.01081,0.09,87.0,0.75,md
30005,1382936505610,0.804,0.02072,0.03,62.0,0.25,ml
30006,1382936496010,0.862,0.4339,0.06,248.0,0.31,md
30007,1382936476740,0.574,0.004505,0.04,77.0,0.52,md
30008,1382936433010,1.927,0.02973,0.06,22.0,0.24,md
30009,1382936395980,0.784,0.004505,0.03,305.0,-0.3,ml
30010,1382936361020,1.354,0.6619,0.06,197.0,0.62,ml
30011,1382936253360,4.499,0.144,0.02,131.0,-0.06,md
30012,1382935584600,3.822,0.088,0.24,161.0,0.5,ml
30013,1382934529900,1.567,0.02915,0.04,88.0,1.4,md
30014,1382934112570,7.027,0.1495,0.04,141.0,0.81,md
30015,1382933680360,14.629,0.02883,0.03,195.0,1.35,ml
30016,1382933300030,3.443,0.02523,0.1,160.0,-0.5,ml
30017,1382932891220,5.901,0.02523,0.04,136.0,-0.3,ml
30018,1382932657630,9.058,0.02162,0.05,157.0,0.79,md
30019,1382932464210,22.466,0.009009,0.18,132.0,-0.4,ml
30020,1382930992960,3.22,0.02252,0.16,48.0,0.59,ml
30021,1382930913400,4.38,0.0783,0.01,152.0,1.78,ml
30022,1382930338720,15.965,0.04923,0.02,79.0,0.78,ml
30023,1382930042060,2.753,0.04283,0.04,88.0,2.35,md
30024,1382929750840,1.908,0.099,0.22,136.0,0.57,ml
30025,1382929441650,7.435,0.03964,0.05,58.0,1.0,ml
30026,1382928538070,5.273,0.09099,0.03,105.0,0.43,md
30027,1382928064940,1.216,0.098,0.01,130.0,1.54,md
30028,1382927427840,4.728,0.008059,0.26,276.0,1.0,md
30029,1382927416870,2.963,0.002703,0.18,130.0,0.68,md
30030,1382927327120,0.133,0.006306,0.0555,127.44,1.3,ml
30031,1382927235440,9.51,0.04865,0.09,155.0,0.63,ml
30032,1382925784825,8.7,0.006306,0.1,329.0,0.38,md
30033,1382925760410,0.318,0.008108,0.13,136.0,1.07,ml
30034,1382925247040,2.215,0.01081,0.14,33.0,0.72,md
30035,1382924451950,8.179,0.01351,0.15,51.0,1.66,md
30036,1382924415340,7.969,0.06757,0.08,66.0,0.21,md
30037,1382924347920,8.089,0.007207,0.08,120.0,0.27,md
30038,1382923711170,4.52,0.04595,0.03,137.0,1.12,md
30039,1382923486480,1.186,0.0497,0.21,75.0,0.8,md
30040,1382920457200,3.986,0.03041,0.05,83.0,0.55,md
30041,1382919776490,20.0,0.102,0.09,69.0,-0.2,ml
30042,1382919514540,14.755,0.01171,0.1145,92.19,-0.7,ml
30043,1382919283210,9.405,0.01261,0.1,67.0,0.75,md
30044,1382918972457,1.5,0.138,0.08,46.0,0.26,ml
30045,1382917461610,6.721,0.02072,0.0335,136.73,1.19,md
30046,1382916925680,1.98,0.132,0.06,73.0,0.21,md
30047,1382916843729,4.2,0.0398,0.02,86.0,2.44,md
30048,1382916021690,14.453,0.056,0.03,195.0,1.5,ml
30049,1382913223950,0.303,0.002703,0.2,85.0,-0.3,ml
30050,1382913094690,0.172,0.04595,0.02,65.0,0.77,ml
30051,1382912957650,6.022,0.01261,0.03,96.0,1.01,md
30052,1382911234910,2.273,0.288,0.05,108.0,1.02,md
30053,1382910961510,1.233,0.04582,0.05,44.0,1.18,ml
30054,1382910559900,3.34,0.028,0.07,60.0,1.17,ml
30055,1382909907830,1.745,0.0322,0.06,105.0,1.15,md
30056,1382908914880,5.666,0.008108,0.06,130.0,1.34,md
30057,1382908776750,1.523,0.01892,0.05,91.0,-1.4,ml
30058,1382907720860,3.519,0.04129,0.1,169.0,0.41,md
30059,1382907477070,12.184,0.009009,0.0282,137.29,0.05,md
30060,1382907399760,4.545,0.0009009,0.05,113.0,-0.2,md
30061,1382906660870,2.9,0.05586,0.05,94.0,0.28,ml
30062,1382905079010,-0.694,0.009009,0.0488,130.58,1.2,md
30063,1382905000980,1.357,0.06144,0.05,88.0,1.27,md
30064,1382904524930,4.5,0.003604,0.0949,124.95,0.59,ml
30065,1382903135300,0.151,0.18,0.12,99.0,0.48,ml
30066,1382902414974,13.7,0.08649,0.1015,108.2,1.25,md
30067,1382902223800,8.107,0.00437,0.02,154.0,0.49,md
30068,1382901577523,4.4,0.05225,0.1,144.0,0.69,md
30069,1382900661860,4.109,0.13,0.05,108.0,0.14,md
30070,1382900527190,11.744,0.06237,0.097,191.18,0.71,md
30071,1382900276370,2.27,0.0991,0.03,159.0,1.32,md
30072,1382899382150,10.4,0.085,0.1204,87.21,0.6,md
30073,1382898874420,7.88,0.06433,0.18,88.0,0.89,md
30074,1382898759250,0.0,0.005405,0.02,117.0,0.88,md
30075,1382898614940,5.169,0.08559,0.06,85.0,0.72,md
30076,1382898055500,2.96,0.029,0.12,77.0,0.74,ml
30077,1382893667340,2.092,0.01708,0.02,194.0,0.8,md
30078,1382893372530,15.185,0.03558,0.06,73.0,0.0,md
30079,1382893116250,1.747,0.002703,0.03,280.0,0.73,ml
30080,1382893065750,2.209,0.1372,0.05,66.0,0.47,md
30081,1382892474110,3.764,0.007207,0.19,79.0,0.56,md
30082,1382891772800,2.279,0.05965,0.05,59.0,0.32,ml
30083,1382891727500,1.126,0.2883,0.0257,291.74,0.71,md
30084,1382891552050,2.196,0.02207,0.04,86.0,2.33,ml
30085,1382890726540,7.7,0.04088,0.17,124.0,2.02,md
30086,1382889693360,7.07,0.02415,0.03,144.0,1.06,ml
30087,1382889477600,2.743,0.127,0.0737,168.18,1.09,md
30088,1382888734960,4.787,0.01982,0.18,27.0,0.13,ml
30089,1382888332070,6.9,0.117,0.07,89.0,-0.1,ml
30090,1382887080180,9.889,0.06212,0.0425,127.86,-0.3,ml
30091,1382886644290,9.255,0.043,0.15,37.0,0.0,ml
30092,1382885701074,6.0,0.06287,0.05,48.0,-0.22,ml
30093,1382885439820,13.912,0.055,0.06,116.0,0.29,md
30094,1382885394670,1.467,0.03663,0.0326,129.48,1.86,md
30095,1382885179690,8.233,0.06306,0.06,227.0,1.28,md
30096,1382884749098,4.7,0.06168,0.13,57.0,2.05,md
30097,1382884286310,4.741,0.06937,0.04,65.0,0.73,ml
30098,1382883803250,1.492,1.439,0.07,274.0,0.26,md
30099,1382883700130,2.126,0.005405,0.08,108.0,0.29,md
30100,1382883543860,18.31,0.041,0.14,107.0,0.81,ml
30101,1382882919150,-0.356,0.006306,0.05,311.0,0.5,md
30102,1382882552860,12.648,0.05,0.05,73.0,0.6,ml
30103,1382882116510,5.072,0.098,0.12,97.0,1.05,md
30104,1382881737440,10.437,0.09,0.13,51.0,1.3,ml
30105,1382881439310,9.437,0.007207,0.02,182.0,1.2,ml
30106,1382880200890,0.148,0.02484,0.02,170.0,0.4,md
30107,1382879992770,3.523,0.02372,0.0724,100.75,1.1,md
30108,1382879847800,4.101,0.035,0.16,75.0,1.27,md
30109,1382879593973,10.7,0.01171,0.1229,31.29,0.88,md
30110,1382879455480,10.888,0.1216,0.15,74.0,1.83,ml
30111,1382879366270,6.7,0.036,0.0821,177.53,0.39,ml
30112,1382879259730,1.451,0.037,0.16,96.0,0.52,md
30113,1382878978715,3.1,0.053,0.02,149.0,0.1,ml
30114,1382875614480,2.883,0.008108,0.18,47.0,0.54,ml
30115,1382874845260,5.449,0.036,0.01,323.0,0.24,md
30116,1382874822000,17.201,0.039,0.1413,290.65,0.65,md
30117,1382874632940,5.239,0.122,0.04,71.0,0.2,md
30118,1382873872815,0.0,0.0791,0.1025,114.79,0.58,md
30119,1382872808850,-0.883,0.08058,0.04,73.0,1.5,md
30120,1382872584748,5.4,0.03024,0.0045,217.62,1.56,ml
30121,1382871662350,1.409,0.008108,0.1133,93.52,0.68,md
30122,1382870719410,8.2,0.3635,0.076,104.63,0.58,ml
30123,1382869772237,3.2,0.05,0.06,116.0,1.12,md
30124,1382869555829,7.0,0.04324,0.11,110.0,0.49,md
30125,1382868681110,0.507,0.039,0.14,103.0,0.4,ml
30126,1382868554380,-0.622,0.073,0.155,30.8,0.67,ml
30127,1382867890310,6.807,0.01164,0.01,214.0,0.72,md
30128,1382867473062,7.0,0.096,0.04,177.0,0.56,ml
30129,1382866793930,1.643,0.0758,0.1202,68.82,0.82,ml
30130,1382865287470,4.594,0.01081,0.1308,38.23,1.14,md
30131,1382864506493,5.2,0.01892,0.0873,106.03,2.9,md
30132,1382864255985,5.3,0.05788,0.05,100.0,0.26,md
30133,1382863750546,9.4,0.09177,0.1017,121.04,1.34,md
30134,1382863654070,2.44,0.186,0.1057,32.37,1.72,md
30135,1382863532234,4.9,0.008108,0.0719,261.29,-0.1,ml
30136,1382863415010,5.0,0.004505,0.11,88.0,0.69,md
30137,1382863218242,10.0,0.09038,0.1,127.0,0.99,ml
30138,1382862702090,13.195,0.1265,0.12,56.0,-0.7,ml
30139,1382861631090,10.771,0.1207,0.04,93.0,0.34,ml
30140,1382861550960,0.132,0.01947,0.3,100.0,1.0,md
30141,1382860633360,1.729,0.01622,0.0813,78.44,0.3,ml
30142,1382860084670,0.941,0.094,0.04,249.0,0.47,ml
30143,1382859997101,2.9,0.182,0.1072,37.82,1.59,md
30144,1382859835980,5.676,0.06126,0.0032,133.95,-0.7,ml
30145,1382859442825,4.9,0.009093,0.12,53.0,0.84,md
30146,1382858296869,14.6,0.007207,0.1269,136.48,0.71,md
30147,1382858200800,18.777,0.316,0.11,137.0,0.2,ml
30148,1382856985387,0.9,0.02597,0.06,65.0,0.05,md
30149,1382856144910,5.716,0.041,0.05,92.0,1.02,md
30150,1382855053840,0.485,0.255,0.12,170.0,0.1,md
30151,1382854941840,4.752,0.03883,0.12,122.0,0.5,ml
30152,1382854307270,14.164,0.04775,0.1105,295.78,0.89,md
30153,1382853774060,7.276,0.02432,0.02,96.0,0.57,md
30154,1382852817067,0.0,0.003604,0.04,196.0,0.0,ml
30155,1382850058100,0.489,0.112,0.14,63.0,1.0,ml
30156,1382849851030,5.248,0.111,0.12,184.0,0.68,md
30157,1382849110800,3.367,0.03964,0.03,179.0,2.25,md
30158,1382848793470,14.266,0.009009,0.08,117.0,-0.2,ml
30159,1382847289960,3.249,0.0363,0.21,91.0,0.06,md
30160,1382846951850,-0.168,0.076,0.1112,68.04,0.07,md
30161,1382846531030,7.457,0.1623,0.1518,294.94,2.33,md
30162,1382846202999,13.1,0.003604,0.01,148.0,1.0,ml
30163,1382846126410,0.0,0.003604,0.11,76.0,1.37,md
30164,1382845608700,5.607,0.01081,0.04,100.0,1.03,md
30165,1382845565750,4.943,0.098,0.141,140.02,1.92,md
30166,1382845447720,3.6,0.02072,0.08,182.0,0.8,md
30167,1382844978631,0.0,0.092,0.11,47.0,0.73,md
30168,1382844866300,5.321,0.01532,0.11,159.0,0.29,md
30169,1382844104290,1.611,0.01532,0.12,46.0,0.31,md
30170,1382843514260,5.454,0.07117,0.02,312.0,-0.1,ml
30171,1382843434090,1.738,0.02793,0.05,146.0,0.48,md
30172,1382843024970,3.969,0.07,0.03,29.0,0.68,ml
30173,1382842933190,3.01,0.04685,0.0276,218.23,0.56,md
30174,1382841846570,1.941,0.04955,0.0942,215.49,1.11,ml
30175,1382841433685,8.9,0.006306,0.06,39.0,0.55,md
30176,1382841389310,9.2,0.05223,0.06,60.0,1.02,md
30177,1382841021020,7.817,0.04775,0.09,72.0,1.22,md
30178,1382840227460,2.6,0.02252,0.12,91.25,1.31,md
30179,1382839056850,14.095,0.04865,0.17,42.0,0.2,ml
30180,1382836874957,8.8,0.04849,0.04,105.0,0.41,md
30181,1382836557020,9.301,0.06036,0.06,92.0,0.4,ml
30182,1382835855140,1.645,0.02072,0.03,167.0,1.92,md
30183,1382835569640,0.395,0.00991,0.1228,93.87,0.96,md
30184,1382834944940,1.469,0.041,0.02,131.0,1.8,ml
30185,1382834694097,4.5,0.05346,0.0228,138.05,0.6,ml
30186,1382834029410,5.083,0.03964,0.0,148.0,1.57,md
30187,1382833596794,5.4,0.195,0.05,115.0,0.45,md
30188,1382832916700,1.574,0.02432,0.03,152.0,1.86,md
30189,1382832910330,-0.531,0.01081,0.09,45.0,0.63,ml
30190,1382832090440,4.129,0.08817,0.1135,124.46,0.51,md
30191,1382831442010,9.303,0.098,0.03,119.0,0.77,md
30192,1382831425124,8.5,0.052,0.03,74.0,1.15,ml
30193,1382831387320,3.447,0.007207,0.05,103.0,0.47,md
30194,1382831103690,2.077,0.093,0.09,43.0,0.9,ml
30195,1382830494510,2.533,0.06402,0.06,74.0,0.77,ml
30196,1382829679340,12.398,0.06645,0.06,260.0,0.72,md
30197,1382827593250,1.897,0.1139,0.04,74.0,1.49,ml
30198,1382827407480,3.645,0.03243,0.07,228.0,1.34,md
30199,1382826785670,2.165,0.03438,0.01,154.0,1.01,md
30200,1382825988380,2.475,0.026,0.05,117.0,1.13,ml
30201,1382825302310,5.537,0.01532,0.02,106.0,1.33,md
30202,1382823848150,0.262,0.09369,0.0609,214.99,0.81,md
30203,1382823104990,1.679,0.03333,0.13,108.0,0.5,mh
30204,1382822158518,7.9,0.01261,0.01,301.0,1.16,ml
30205,1382820677910,1.527,0.031,0.1132,232.0,0.54,md
30206,1382819742420,3.187,0.05534,0.04,57.0,0.3,ml
30207,1382819678908,0.0,0.004505,0.04,58.0,0.4,mh
30208,1382819382580,8.816,0.1336,0.12,106.0,-0.6,ml
30209,1382819019240,-0.035,0.01261,0.1243,134.0,0.0,ml
30210,1382815980400,3.375,0.03514,0.1067,85.83,0.5,mh
30211,1382815435185,4.4,0.06667,0.02,122.0,1.28,md
30212,1382814793520,3.9,0.004505,0.1259,97.27,-0.6,ml
30213,1382814137250,1.427,0.00991,0.14,137.0,-1.2,ml
30214,1382813325851,7.0,0.01351,0.15,41.0,0.93,ml
30215,1382812745580,13.375,0.007207,0.19,125.0,0.88,md
30216,1382812460590,13.722,0.123,0.07,43.0,0.73,ml
30217,1382811465630,13.786,0.121,0.1,104.0,-0.06,ml
30218,1382811149840,4.994,0.01261,0.1305,55.3,-0.1,ml
30219,1382811022860,16.208,0.03121,0.03,86.0,0.19,ml
30220,1382810939907,2.1,0.02252,0.05,67.0,0.26,md
30221,1382810720840,1.099,0.008108,0.09,167.0,1.1,ml
30222,1382810539810,10.707,0.06577,0.05,134.0,0.27,md
30223,1382808185740,4.733,0.007638,0.1708,134.44,-0.1,ml
30224,1382807558110,3.954,0.097,0.1,94.0,0.73,md
30225,1382806986877,5.3,0.03871,0.02,92.0,0.0,ml
30226,1382806695700,12.651,0.03694,0.08,118.0,-0.7,ml
30227,1382806095310,0.053,0.02432,0.05,93.0,-0.7,ml
30228,1382805357870,9.97,0.1409,0.05,60.0,0.6,ml
30229,1382804645470,5.083,0.1076,0.03,150.0,3.6,ml
30230,1382803923170,3.13,0.003604,0.02,136.0,0.89,md
30231,1382802577530,4.367,0.005405,0.05,57.0,0.32,md
30232,1382802529580,4.207,0.061,0.03,114.0,2.17,md
30233,1382800941300,2.339,0.06396,0.01,122.0,-0.4,ml
30234,1382800007810,3.496,0.04054,0.0914,159.68,-0.2,ml
30235,1382798779980,4.068,0.01441,0.0817,232.79,1.08,md
30236,1382798731062,5.8,0.03819,0.04,110.0,0.75,ml
30237,1382798371590,9.9,0.006306,0.1,89.0,1.4,md
30238,1382798172840,0.583,0.2838,0.03,101.0,-0.6,ml
30239,1382797832380,3.463,0.02407,0.02,68.0,0.68,md
30240,1382797176720,8.956,0.07314,0.09,110.0,0.85,md
30241,1382796302190,1.079,0.02703,0.12,52.0,1.81,ml
30242,1382795926920,6.332,0.06036,0.116,111.93,0.56,md
30243,1382795362440,9.338,0.00991,0.13,106.0,0.95,md
30244,1382795111935,4.9,0.06486,0.12,90.0,1.58,md
30245,1382794996200,11.334,0.01532,0.04,77.0,0.46,ml
30246,1382794961800,7.996,0.01261,0.17,83.0,0.88,md
30247,1382794520490,8.96,0.03333,0.12,51.0,1.79,ml
30248,1382794188870,9.487,0.02883,0.05,64.0,1.06,ml
30249,1382793168180,9.519,0.004505,0.04,45.0,0.17,ml
30250,1382792376340,2.276,0.01351,0.0206,234.78,1.76,ml
30251,1382792256600,2.816,0.01171,0.03,148.0,0.79,md
30252,1382792184613,8.3,0.04646,0.03,302.0,0.48,ml
30253,1382791879430,5.559,0.03784,0.09,96.0,0.49,md
30254,1382791809420,3.907,0.004505,0.07,85.0,1.54,ml
30255,1382790781710,-0.298,0.09183,0.04,45.0,1.0,ml
30256,1382790282530,15.367,0.01712,0.08,153.0,1.1,ml
30257,1382789341130,2.516,0.009009,0.09,77.0,1.0,ml
30258,1382788915190,12.627,0.1195,0.1,118.0,0.58,md
30259,1382788314280,16.778,0.008108,0.05,45.0,0.13,md
30260,1382788295060,10.665,0.08616,0.02,147.0,-0.1,ml
30261,1382787660850,2.659,0.0991,0.05,153.0,0.67,ml
30262,1382786084550,5.889,0.1362,0.07,148.0,0.4,ml
30263,1382785439810,1.735,0.003604,0.07,52.0,0.56,md
30264,1382785261450,2.879,0.03375,0.04,42.0,1.12,md
30265,1382785155180,9.245,0.271,0.17,262.0,0.66,md
30266,1382784797250,1.97,0.193,0.03,312.0,1.12,ml
30267,1382783710370,13.552,0.01403,0.05,124.0,1.06,md
30268,1382783642580,2.372,0.01275,0.03,158.0,0.7,mh
30269,1382783057560,1.904,0.01261,0.06,87.0,1.14,ml
30270,1382781726290,2.475,0.3207,0.11,116.0,0.8,mh
30271,1382780577120,2.126,0.04505,0.05,106.0,-1.1,ml
30272,1382780269930,10.154,0.03423,0.06,98.0,0.57,md
30273,1382779392900,7.311,0.08167,0.13,47.0,1.2,ml
30274,1382779243550,-0.918,0.009009,0.08,108.0,0.71,md
30275,1382779214520,10.452,0.005405,0.03,161.0,0.24,md
30276,1382778426640,2.418,0.04144,0.1,99.0,0.8,ml
30277,1382777509770,-0.171,0.01351,0.07,96.0,0.33,md
30278,1382777344100,0.462,0.04294,0.18,24.0,-0.05,md
30279,1382777270090,2.189,0.0009009,0.13,70.0,1.25,md
30280,1382776674000,9.232,0.1907,0.15,99.0,0.54,md
30281,1382776033200,22.772,0.008685,0.04,104.0,0.38,md
30282,1382775504480,8.72,0.001802,0.06,161.0,0.31,ml
30283,1382774073230,3.162,0.09099,0.0622,316.42,0.68,md
30284,1382773210040,2.958,0.09009,0.0233,235.83,1.81,md
30285,1382772737591,9.1,0.01532,0.09,71.0,0.69,md
30286,1382772491277,0.0,0.1795,0.11,122.0,-0.1,ml
30287,1382771819260,1.032,0.07433,0.03,96.0,0.4,mh
30288,1382771764950,1.0,0.004505,0.18,54.0,0.0,md
30289,1382770636700,2.41,0.059,0.09,127.0,0.7,mh
30290,1382770019700,22.673,0.03413,0.13,52.0,0.4,mh
30291,1382769324250,7.498,0.002703,0.17,157.0,0.5,mh
30292,1382768668940,24.664,0.07838,0.03,60.0,0.66,md
30293,1382767344910,14.151,0.006306,0.04,71.0,0.68,md
30294,1382767320570,1.874,0.003604,0.14,81.0,1.22,md
30295,1382766435110,2.139,0.05946,0.07,125.0,0.52,md
30296,1382766061220,1.392,0.05642,0.18,102.0,0.61,md
30297,1382765106220,2.212,0.07838,0.05,36.0,0.3,md
30298,1382763694370,9.648,0.07112,0.12,61.0,1.11,ml
30299,1382763113110,2.404,0.008108,0.14,175.0,-0.1,ml
30300,1382762875710,-0.33,0.00991,0.03,66.0,0.29,md
30301,1382762804290,5.519,0.008108,0.04,59.0,1.45,md
30302,1382762713530,2.459,0.196,0.06,52.0,1.24,ml
30303,1382762005780,5.183,0.1306,0.07,92.0,0.72,ml
30304,1382761284790,8.247,0.003604,0.13,84.0,1.69,ml
30305,1382761155770,1.627,0.06928,0.11,83.0,0.94,ml
30306,1382760755760,-0.213,0.07371,0.07,79.0,-0.12,md
30307,1382760293270,1.353,0.003604,0.1169,153.81,1.39,md
30308,1382759361580,3.153,0.05856,0.14,162.0,0.17,md
30309,1382758416687,6.9,0.009009,0.05,60.0,0.88,md
30310,1382758119830,-1.123,0.008108,0.05,139.0,0.56,md
30311,1382757895840,1.973,0.05856,0.03,59.0,0.67,md
30312,1382757729630,5.429,0.088,0.06,75.0,0.64,md
30313,1382756910100,0.13,0.01351,0.04,70.0,-0.5,ml
30314,1382756692190,1.315,0.166,0.15,85.0,0.2,md
30315,1382756395050,5.033,0.03774,0.04,146.0,0.27,md
30316,1382755505780,1.719,0.085,0.12,129.0,0.43,md
30317,1382755345780,9.439,0.02794,0.06,82.0,0.78,md
30318,1382754767980,6.716,0.00991,0.06,137.0,0.75,ml
30319,1382754641130,2.17,0.119,0.01,215.0,1.61,md
30320,1382753948530,4.67,0.03304,0.1271,193.66,1.56,md
30321,1382753580460,1.633,0.01261,0.13,282.0,1.62,md
30322,1382753501798,0.0,0.125,0.07,103.0,0.88,md
30323,1382752690100,14.012,0.06126,0.18,132.0,1.22,ml
30324,1382752614870,1.709,0.127,0.16,114.0,1.27,md
30325,1382751497230,14.045,0.099,0.06,76.0,0.57,md
30326,1382751469860,12.868,0.04865,0.1,83.0,0.4,ml
30327,1382751049690,5.102,0.007207,0.03,100.0,0.45,md
30328,1382750966010,5.596,0.04414,0.06,103.0,0.56,md
30329,1382750452640,2.96,0.096,0.16,57.0,0.56,md
30330,1382750422290,2.89,0.01441,0.0786,135.16,0.09,md
30331,1382750418280,15.578,0.009009,0.07,140.0,1.86,md
30332,1382750275234,6.7,0.086,0.0568,158.97,1.58,md
30333,1382750249590,2.942,0.169,0.16,52.0,0.61,md
30334,1382749192252,13.2,0.007207,0.0924,133.77,1.05,ml
30335,1382749128340,8.895,0.2045,0.14,69.0,1.4,mb
30336,1382748893139,7.5,0.09,0.06,85.0,0.06,md
30337,1382748161260,16.421,0.00991,0.0333,228.29,0.9,ml
30338,1382747702370,0.921,0.02973,0.08,77.0,1.11,md
30339,1382747040486,13.0,0.01267,0.05,112.0,2.69,md
30340,1382746949510,14.835,0.173,0.0199,116.64,0.0,ml
30341,1382746842010,1.733,0.005405,0.03,146.0,1.24,ml
30342,1382746504294,13.9,0.003604,0.11,128.0,2.01,md
30343,1382746396850,4.893,0.2198,0.0682,135.81,1.31,md
30344,1382745692360,3.362,0.01261,0.01,315.0,0.57,md
30345,1382745651604,3.0,0.01261,0.05,63.0,1.62,md
30346,1382744751480,3.027,0.01168,0.17,331.0,0.88,md
30347,1382744054330,1.841,0.01081,0.1379,91.39,0.92,md
30348,1382743454160,-0.6,0.103,0.05,94.0,1.1,mb
30349,1382742480964,3.6,0.07387,0.04,291.0,0.77,md
30350,1382741861840,1.287,0.01666,0.0739,135.81,1.49,md
30351,1382741253670,3.385,0.003604,0.1444,197.4,0.88,md
30352,1382740147580,7.3,0.01685,0.06,62.0,0.92,md
30353,1382739361846,6.1,0.00991,0.27,59.0,0.56,md
30354,1382737820460,1.444,0.01081,0.1473,98.01,0.97,md
30355,1382736345240,18.711,0.02072,0.04,176.0,0.6,ml
30356,1382736251997,6.6,0.01532,0.01,327.0,0.69,md
30357,1382735444830,2.911,0.096,0.05,26.0,0.48,ml
30358,1382734936920,3.306,0.01351,0.1013,116.97,0.47,ml
30359,1382734891960,1.66,0.092,0.05,103.0,0.28,md
30360,1382734195792,4.7,0.01441,0.03,99.0,1.2,ml
30361,1382734190100,0.78,0.0,0.19,69.0,0.29,md
30362,1382733107390,0.593,0.085,0.05,73.0,1.56,md
30363,1382732950120,39.199,0.053,0.05,66.0,1.91,ml
30364,1382732911120,2.182,0.01622,0.01,68.0,1.67,md
30365,1382732898250,2.615,0.003604,0.03,122.0,0.89,md
30366,1382732448810,2.3,0.04685,0.137,133.45,1.43,md
30367,1382732423290,3.063,0.05971,0.02,158.0,0.7,md
30368,1382731683863,9.4,0.00991,0.08,114.0,0.57,md
30369,1382730212330,4.972,0.004505,0.03,190.0,0.97,md
30370,1382729012490,11.891,0.04425,0.07,97.0,0.88,md
30371,1382726027120,1.865,0.02252,0.04,156.0,-0.6,ml
30372,1382725733050,11.994,0.06396,0.06,140.0,1.53,ml
30373,1382725189380,1.983,0.095,0.05,84.0,0.56,ml
